,Ctrl.AS3.J1,Ctrl.AS3.J2,Ctrl.AS3.J3,Ctrl.AS3.J4,Ctrl.AS3.J5,Ctrl.BS.J1,Ctrl.BS.J2,Ctrl.BS.J3,Ctrl.BS.J4,Ctrl.BS.J5,Ctrl.P1.J1,Ctrl.P1.J2,Ctrl.P1.J3,Ctrl.P1.J4,Ctrl.P1.J5,DBP.AS1.J1,DBP.AS1.J2,DBP.AS1.J3,DBP.AS1.J4,DBP.AS1.J5,DBP.BS.J1,DBP.BS.J2,DBP.BS.J3,DBP.BS.J4,DBP.BS.J5,DBP.P1.J1,DBP.P1.J2,DBP.P1.J3,DBP.P1.J4,DBP.P1.J5,TBAC.AS3.J1,TBAC.AS3.J2,TBAC.AS3.J3,TBAC.AS3.J4,TBAC.AS3.J5,TBAC.BS.J1,TBAC.BS.J2,TBAC.BS.J3,TBAC.BS.J4,TBAC.BS.J5,TBAC.P3.J1,TBAC.P3.J2,TBAC.P3.J3,TBAC.P3.J4,TBAC.P3.J5,TEC.AS3.J1,TEC.AS3.J2,TEC.AS3.J3,TEC.AS3.J4,TEC.AS3.J5,TEC.BS.J1,TEC.BS.J2,TEC.BS.J3,TEC.BS.J4,TEC.BS.J5,TEC.P3.J1,TEC.P3.J2,TEC.P3.J3,TEC.P3.J4,TEC.P3.J5
Otu679,0,1,1,0,2,1,1,2,2,0,0,0,0,0,0,0,0,1,1,13,1,3,4,2,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,1,2,3,1,0,3,1,0,0,1,0,0
Otu68,32,16,67,398,16,1,2,2,52,2,1,1,1,27,6,47,42,49,37,437,110,30,51,28,28,4,40,75,19,7,56,50,15,14,48,6,16,7,12,18,20,8,29,17,11,224,58,29,29,36,53,36,37,25,11,33,49,55,20,32
Otu680,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,0,0,1,9,3,1,0,0,1,1,2,2,0,0,0,2,0,0,0,0,1,0,0,0,1,2,1,1,0,5,1,0,0,0,2,0,0,0,1,3,17,14,1,8
Otu681,1,0,5,5,0,0,1,0,5,0,0,0,0,2,0,1,2,8,6,18,2,2,10,2,6,0,0,1,0,1,2,4,0,2,1,1,1,0,2,5,0,1,1,0,0,6,0,2,13,4,3,2,6,4,2,0,1,1,1,0
Otu682,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1,0,0,1,14,2,0,0,1,2,0,0,0,0,0,0,1,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0
Otu683,4,0,2,0,1,0,1,0,1,0,0,0,0,0,0,6,0,2,3,0,2,1,0,1,0,0,0,1,0,0,3,0,1,4,4,1,0,0,0,0,2,2,0,3,1,3,2,0,8,0,0,0,1,1,0,0,2,1,0,1
Otu684,0,1,3,1,1,0,1,0,1,0,0,0,0,1,0,1,0,4,1,14,4,1,5,1,3,0,0,0,0,0,1,1,3,0,1,0,0,0,0,1,0,0,0,0,0,2,4,1,2,3,2,0,2,0,1,0,0,3,2,0
Otu685,0,0,0,0,0,2,0,2,0,1,1,2,2,4,2,0,0,0,3,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,1,0,0,0,1,0,0,1,0,0,0,1,2,2,0,1
Otu686,1,1,0,3,1,0,0,1,2,0,0,0,0,1,0,6,2,0,0,6,0,0,1,0,9,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,3,2,1,1,1,0,1,0,0,0,2,0,0
Otu687,0,4,0,0,3,0,0,0,0,0,0,0,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Otu688,0,3,4,11,3,0,0,0,2,0,0,1,0,1,0,3,0,1,2,14,4,3,2,1,4,0,0,0,0,0,2,2,1,3,5,2,0,0,1,3,0,0,0,0,0,1,5,0,3,1,0,0,1,5,1,1,3,1,1,0
Otu69,13,8,15,8,2,18,6,13,14,5,9,3,6,15,2,36,10,53,41,322,96,28,26,13,60,0,2,2,6,1,19,9,12,14,14,8,7,2,2,3,14,47,55,12,50,41,9,9,52,17,16,14,13,20,9,6,13,7,29,15
Otu690,0,3,1,0,1,0,0,1,3,0,0,0,0,4,0,4,0,1,1,34,1,0,1,1,2,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5,19,5,9,5,0,1,1,1,0,0,1,0,0,0
Otu691,0,1,0,2,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
Otu692,0,0,1,0,0,0,0,1,1,1,1,0,1,16,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,3,0,4,0,0,0,0,0,0,0,0,0,1,2,0,3,1,0
Otu693,1,1,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,58,3,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,3,1,1,0,1,0,0,0,2,0,0,1
Otu694,0,0,0,1,0,0,1,2,4,1,0,0,0,0,0,1,1,0,0,7,0,0,2,1,0,0,0,0,0,0,3,0,0,0,2,2,1,1,1,3,0,0,0,0,0,0,0,0,2,0,0,3,1,1,1,0,0,0,0,0
Otu695,0,0,2,6,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,6,0,1,0,1,0,0,1,4,0,0,4,0,0,0,1,2,0,0,0,0,2,2,0,2,1,0,1,0,0,1,1,1,0,2,0,2,5,5,4,0
Otu696,0,0,0,2,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,2,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,3,1,2,1
Otu698,0,1,2,2,4,5,2,1,5,4,0,0,0,0,0,0,1,0,0,16,4,0,0,3,4,0,0,0,0,0,1,2,1,2,0,2,10,1,1,5,0,0,0,0,0,0,1,1,2,0,2,1,0,1,0,0,0,0,0,0
Otu699,0,5,5,2,0,1,0,2,1,0,0,0,0,1,0,5,1,2,6,15,1,5,2,1,0,0,0,0,0,0,0,2,1,2,3,1,0,0,0,0,0,0,0,0,1,2,2,1,1,2,3,2,5,1,3,0,0,0,0,0
Otu7,6,24,17,23,14,12,7,12,16,7,2159,2476,2061,774,2392,7,2,15,45,154,6,5,1,33,5,45,159,44,207,25,151,74,94,14,62,5,7,4,14,5,716,1726,2014,114,1827,81,22,15,39,18,5,6,41,40,3,351,707,747,222,476
Otu70,6,14,6,6,5,24,0,6,9,0,80,42,25,134,2,60,4,21,35,158,17,8,2,13,11,63,86,38,32,21,16,6,15,3,6,1,0,6,0,1,43,82,27,31,61,42,14,13,25,31,15,3,5,12,10,19,31,40,39,24
Otu700,2,2,10,2,0,0,0,2,9,0,0,0,1,0,0,6,0,13,2,40,6,1,6,5,7,0,0,0,1,0,2,2,4,0,1,2,2,2,0,1,0,0,0,0,0,6,2,5,11,7,8,1,7,0,4,0,0,1,0,0
Otu701,0,1,4,3,3,0,0,0,3,0,0,0,0,1,0,0,0,1,2,5,2,1,0,1,0,0,0,0,0,0,1,1,2,4,2,0,0,1,0,1,0,0,0,0,0,3,7,2,0,4,0,1,0,1,1,0,0,0,0,0
Otu702,1,0,3,10,2,0,1,2,7,3,0,3,2,4,2,5,2,7,2,81,4,4,3,3,3,0,1,0,0,0,2,4,0,5,6,3,0,4,1,3,0,0,1,0,0,2,6,5,11,0,2,1,15,5,4,0,3,1,0,0
Otu703,1,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,1,18,0,3,5,2,0,0,0,0,0,0,0,4,1,3,1,1,1,0,0,2,0,0,0,0,0,2,2,2,7,2,3,2,4,10,3,0,0,0,0,0
Otu704,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,7,0,1,2,0,1,0,2,1,0,3,0,0,2
Otu705,2,2,3,11,0,0,3,0,1,1,0,0,0,0,0,0,2,0,0,30,3,2,0,1,7,0,0,0,0,0,5,3,3,1,1,0,2,0,3,1,0,0,0,0,1,1,4,2,2,1,4,3,3,5,0,0,0,1,0,1
Otu706,0,1,0,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,1,0,7,2,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
Otu707,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,6,0,1,0,9,0,0,0,0,0,0,0,0,0,2,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0
Otu708,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,1,0,0
Otu709,0,1,3,10,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,3,0,1,0,0,0,2,0,0,0,0,7,5,2,4,9,3,0,0,0,2,0,0,0,0,0,11,10,1,1,2,0,0,1,0,1,0,0,1,0,0
Otu71,0,1,0,0,0,1,2,1,0,1,3,6,2,6,2,0,0,0,0,2,0,1,0,0,2,5,2,4,4,2,92,65,1,16,44,4,2,0,0,1,45,118,73,77,145,95,43,23,12,4,0,0,2,3,3,223,617,356,242,124
Otu710,2,1,4,5,0,2,1,1,0,0,0,0,2,0,0,10,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,2,0,0,0,0,0,0,1,0,3,0,1,1,1,0,1,1,0,1,0,0,0,0,0
Otu711,0,0,0,0,3,0,0,0,0,0,0,0,1,5,1,0,0,0,1,11,0,0,0,0,0,0,0,4,0,1,1,2,1,2,3,0,1,0,0,0,0,3,0,7,10,2,0,0,1,0,0,0,0,1,0,0,2,0,0,0
Otu712,0,0,0,0,0,5,3,9,2,3,0,0,0,0,0,2,0,0,3,0,3,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,1,1,1,5,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0
Otu713,1,0,3,2,0,0,0,0,0,0,0,1,3,2,2,4,0,0,1,9,2,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,1,9,4,4,9,2,0,0,3,1,0,0,1,1,1,1
Otu714,0,0,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,3,0,6,0,3,3,0,1,0,0,0,0,0,1,1,2,2,1,0,0,1,1,0,0,1,0,0,0
Otu715,4,0,0,57,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,4,7,0,7,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu716,0,0,0,0,0,0,0,0,0,0,3,1,0,3,2,0,0,0,0,0,0,0,0,0,0,31,0,15,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,14,0
Otu717,0,0,2,1,2,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,7,0,2,1,1,1,1,1,1,3,0,1,6,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5
Otu718,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu719,1,1,3,6,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,38,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,1,1,0,0,0,4,0,0,0,0,0,0
Otu72,27,25,114,259,71,13,30,14,71,37,0,1,0,3,1,50,21,29,37,463,75,31,25,28,60,0,0,1,1,0,73,106,43,90,37,26,50,20,34,27,1,3,2,1,0,46,60,45,66,34,46,34,38,69,19,0,4,5,0,0
Otu720,0,1,0,2,0,0,3,0,0,0,0,1,0,0,0,0,1,0,1,4,5,0,2,3,2,1,4,0,0,0,2,0,0,1,0,4,1,1,2,2,0,0,2,0,0,9,0,0,9,0,1,0,1,1,1,0,0,0,0,0
Otu721,0,0,0,0,0,2,0,2,2,5,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0
Otu722,0,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
Otu723,2,3,4,7,1,1,1,0,3,0,0,0,1,0,2,8,0,2,2,31,0,2,0,0,1,0,0,0,0,0,1,3,0,2,1,4,3,0,0,1,1,1,0,1,1,4,0,0,2,2,0,1,1,0,1,0,0,0,0,3
Otu724,0,0,0,0,0,11,1,3,1,1,0,0,0,0,0,0,1,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu725,0,3,0,0,0,0,2,1,5,0,0,0,0,0,0,9,2,0,1,13,5,0,0,2,6,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0
Otu726,3,0,4,2,1,0,1,0,5,3,0,2,0,0,0,0,0,0,9,0,1,1,2,2,0,0,0,0,0,0,0,0,1,2,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0
Otu727,2,1,2,5,3,0,0,0,4,0,0,1,0,2,0,3,1,4,6,2,0,1,1,1,4,0,0,0,0,0,1,2,0,0,10,0,0,0,0,1,0,0,1,2,4,2,1,3,7,1,2,1,0,3,0,0,2,0,0,0
Otu728,2,0,1,2,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,18,0,0,0,2,0,0,1,0,0,0,1,0,0,2,2,0,0,0,0,0,2,2,0,14,12,3,2,0,2,3,2,0,0,0,2,1,9,5,3,10
Otu729,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,1,1,1,0,2,0,0,0,0,0,0
Otu73,52,33,144,45,11,12,4,9,65,2,5,4,14,61,6,119,23,61,87,672,97,22,8,35,44,5,4,6,3,4,51,39,24,20,63,9,9,8,7,9,7,15,34,20,51,156,93,30,110,126,99,31,81,36,31,18,53,61,101,78
Otu730,1,1,1,3,3,0,0,1,3,2,0,0,0,1,0,1,0,0,0,16,3,1,0,0,5,0,0,0,0,0,4,0,0,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0,2,1,0,1,2,1,1,0,1,0,0,0
Otu731,1,0,0,0,0,1,1,1,2,1,0,0,0,0,0,2,2,0,0,7,1,1,0,2,0,0,0,0,0,0,4,2,0,0,1,1,1,0,1,2,0,0,0,0,0,3,0,0,1,1,1,2,0,3,1,0,0,0,0,0
Otu732,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,2,0,0,1,0,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,2,1,3
Otu733,0,1,0,0,0,0,0,0,0,0,1,1,2,2,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,12,9,7,3,4,0,0,0,0,0,1,5,3,2,7,1,2,0,0,0,0,0,0,0,0,0,2,1,0,2
Otu734,0,0,9,3,2,0,0,0,3,1,0,0,0,0,0,2,0,3,0,0,4,0,0,0,1,0,0,0,0,0,6,0,0,0,4,1,1,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0
Otu735,0,4,5,7,8,0,3,2,5,0,0,0,0,0,1,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,5,9,3,3,6,1,3,0,0,0,0,1,0,0,0,0,6,2,0,0,0,1,0,0,0,0,2,0,0,0
Otu736,3,1,8,6,0,0,0,0,1,0,0,1,0,0,0,1,2,0,2,11,2,1,0,0,2,0,0,0,0,0,1,1,2,1,1,0,0,1,0,0,0,0,0,0,4,5,4,0,4,3,0,1,1,2,0,0,0,1,0,1
Otu738,0,1,3,7,1,0,0,0,2,0,0,0,0,2,0,6,5,1,3,15,3,0,5,0,1,0,0,0,0,0,1,3,0,0,3,0,1,0,1,1,0,3,0,0,1,11,2,4,3,3,0,0,2,2,0,0,0,0,1,0
Otu739,1,1,3,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,24,2,0,0,0,4,0,1,2,0,0,1,6,1,0,0,1,0,4,0,0,0,0,0,0,1,1,1,0,3,1,1,0,0,2,0,0,0,0,0,1
Otu74,8,5,4,3,3,9,0,4,10,1,329,19,81,60,30,18,5,4,20,154,14,6,4,10,6,21,51,44,21,6,6,7,4,9,4,2,3,11,1,3,16,64,37,48,41,20,4,4,7,10,11,5,4,2,9,8,41,38,94,61
Otu740,4,0,3,3,0,0,0,0,0,0,0,4,1,18,1,1,0,1,1,2,0,0,0,0,1,1,9,23,2,0,0,0,0,1,2,0,0,0,0,0,2,3,0,7,15,1,4,0,0,1,2,1,0,0,0,0,3,0,2,1
Otu741,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,3,1,3,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0
Otu742,0,0,0,0,1,0,3,1,1,5,0,0,0,1,0,7,0,0,0,1,0,0,0,0,2,7,0,0,0,0,0,1,0,0,0,0,1,1,1,3,0,0,0,0,0,1,0,1,8,0,0,1,0,1,1,0,0,0,0,0
Otu743,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,0,2,0,0,0,0,4,2,9,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Otu744,0,3,4,2,0,0,3,4,11,0,0,0,0,0,0,0,0,1,2,13,0,2,0,3,1,0,0,0,0,0,2,4,1,2,7,3,2,1,0,3,0,0,0,0,0,1,2,0,3,0,2,1,3,3,1,0,0,0,0,0
Otu745,0,7,8,3,6,0,0,1,1,0,0,0,0,2,0,3,0,6,7,12,2,2,0,2,2,0,0,0,1,0,3,2,2,3,10,1,7,3,0,1,1,1,0,0,1,1,6,1,6,11,3,3,1,5,1,0,1,1,2,0
Otu746,0,0,0,0,0,0,0,0,0,0,0,6,1,9,6,0,0,0,0,3,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Otu747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu748,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
Otu749,0,0,0,0,0,0,0,0,0,0,2,2,0,3,1,0,0,0,0,0,0,0,0,0,0,31,0,14,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0
Otu75,8,10,43,59,17,88,23,36,68,50,1,0,0,4,2,51,11,10,34,254,89,26,13,15,78,0,0,3,0,0,40,57,31,26,41,25,52,14,27,52,1,1,0,0,0,13,41,12,49,19,17,26,19,39,8,0,6,4,2,2
Otu752,0,0,0,0,4,3,2,3,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu753,6,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11,1,0,0,0,0,0,0,0,0,0,3,1,1,4,3,0,0,0,0,3,0,0,0,1,3,36,7,0,2,7,1,1,1,1,1,0,1,0,0,0
Otu754,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,1,0,1,2,0,0,0,2,0,0,0,3,1,0,0,0,1,2,8,1,0
Otu756,0,0,1,4,0,0,0,0,0,0,0,2,0,5,0,0,0,12,1,2,0,0,2,1,0,0,2,1,0,0,5,1,1,0,2,0,0,0,2,1,2,2,2,0,4,0,2,0,1,4,1,1,0,0,0,0,6,13,0,0
Otu758,0,0,0,1,1,1,0,0,0,0,6,0,0,1,0,0,1,0,1,40,0,0,0,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,2,1,1,0,1,3,0,0,0
Otu759,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,5,3,1,2,0,0,0,0,0,0,0,1,0,1,1,5,0,0,3,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0
Otu76,9,78,88,72,18,35,25,44,241,47,1,4,0,19,2,9,0,18,8,71,9,14,2,7,17,1,4,10,1,3,42,67,29,26,74,66,25,47,20,21,3,3,3,6,3,23,144,17,17,9,12,7,19,4,9,2,8,14,8,11
Otu760,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,3,1,0,0,1,0,0,1,4,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,8,6,9,2,6,1,0,0,1,0,0,0,1,0,2
Otu761,5,1,8,1,1,0,3,1,0,0,0,0,0,0,0,1,0,0,4,3,1,2,1,3,0,0,0,0,0,0,1,1,1,0,1,0,1,3,0,6,0,0,0,0,0,0,2,0,2,3,1,2,5,1,2,0,0,0,1,0
Otu762,0,1,0,2,1,3,0,0,0,0,0,0,0,1,0,1,1,1,0,8,2,0,0,2,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,2,0,0,0,0,0
Otu763,0,1,1,5,0,0,1,0,5,1,2,0,0,0,0,3,0,0,0,27,0,0,0,0,0,0,0,0,2,0,0,2,1,1,3,3,0,0,5,0,0,0,0,0,0,2,1,0,0,3,1,2,1,0,1,2,0,0,1,1
Otu764,2,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,9,0,0,0,5,6,0,0,0,0,0,0,1,6,12,0,1
Otu765,2,13,7,23,6,2,8,2,5,2,0,2,0,3,4,14,5,0,15,65,9,0,2,9,8,1,1,0,4,0,24,13,9,5,17,3,3,5,2,3,10,9,9,3,9,12,3,3,12,6,8,7,3,7,2,9,2,7,5,15
Otu766,1,4,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,3,12,2,2,0,2,1,0,0,0,0,0,1,0,1,1,2,2,3,2,1,3,0,0,0,0,0,3,4,1,0,0,1,0,3,2,1,0,0,0,0,0
Otu767,1,1,3,8,6,3,0,2,4,0,0,0,0,1,0,1,0,0,1,11,0,0,0,1,1,0,0,0,0,0,5,5,3,7,4,1,4,1,3,9,0,0,0,0,0,2,5,0,4,2,0,0,2,0,0,0,0,0,0,0
Otu768,0,2,1,5,0,0,0,1,3,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2,1,2,1,5,0,3,0,0,2,0,0,0,0,0,0,6,0,4,2,5,1,2,4,0,0,0,0,0,0
Otu77,7,1,1,0,1,1,0,1,2,1,3,14,3,2,6,74,3,16,9,45,9,1,8,0,1,92,170,90,55,74,140,40,17,17,48,2,1,0,1,4,55,131,140,45,233,0,1,2,0,2,1,0,1,1,1,20,21,60,20,13
Otu770,0,1,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,1,0,18,0,0,5,1,0,1,0,0,0,0,2,0,0,1,0,0
Otu771,0,0,2,1,1,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,4,1,0,1,0,6,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
Otu772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,2,0,0,0,0,1,1,0,14,0,13
Otu773,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Otu774,0,0,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,7,0,1,0,0,0,0,0,1,4,2,2,1,1,2,0,1,0,0,0,0,0,0,2,6,5,0,0,0,1,0,0,0,0,0,0,0,0
Otu776,0,0,2,1,0,0,0,0,0,1,0,1,0,1,0,4,0,0,1,1,0,0,0,0,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0
Otu777,0,1,0,0,0,0,2,7,5,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0
Otu778,3,5,10,2,2,0,0,0,2,1,0,1,1,12,0,0,0,0,0,5,3,0,0,0,2,1,0,5,0,2,0,3,0,1,1,6,0,0,0,3,0,2,0,11,5,4,8,0,4,3,1,0,6,0,0,0,4,5,14,7
Otu78,8,52,11,60,53,8,40,20,46,21,5,6,6,21,6,73,11,39,59,426,56,36,28,24,42,5,14,19,10,15,43,18,26,38,63,15,33,18,11,21,5,12,16,6,5,26,14,13,47,22,23,36,26,28,19,12,32,21,12,9
Otu780,0,0,2,1,0,0,0,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Otu781,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,3,2,4,2,6,0,3,0,0,5,0,0,0,3,3,0,1,0,3,4,0,0,0,0,0,0,2,1,2,0
Otu782,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,44,1,3,2,1,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,2,1,1,2,0,0,0,0,0,0
